"condition","SU","Timestamp","roll","pitch","heading","rollRate","pitchRate","yawRate","groundSpeed","airSpeed","airSpeedSetpoint","climbRate","altitudeRelative","altitudeAMSL","altitudeTuning","altitudeTuningSetpoint","xTrackError","rangeFinderDist","flightDistance","flightTime","distanceToHome","missionItemIndex","headingToNextWP","headingToHome","distanceToGCS","throttlePct","hobbs","apmSubInfo.cameraTilt","apmSubInfo.tetherTurns","apmSubInfo.lights1","apmSubInfo.lights2","apmSubInfo.pilotGain","apmSubInfo.inputHold","apmSubInfo.rollPitchToggle","apmSubInfo.rangefinderDistance","battery0.id","battery0.batteryFunction","battery0.batteryType","voltage","current","mAh","battery0.temperature","battery0.percentRemaining","battery0.timeRemaining","battery0.timeRemainingStr","battery0.chargeState","battery0.instantPower","clock.currentTime","clock.currentDate","distanceSensor.rotationNone","distanceSensor.rotationYaw45","distanceSensor.rotationYaw90","distanceSensor.rotationYaw135","distanceSensor.rotationYaw180","distanceSensor.rotationYaw225","distanceSensor.rotationYaw270","distanceSensor.rotationYaw315","distanceSensor.rotationPitch90","distanceSensor.rotationPitch270","distanceSensor.minDistance","distanceSensor.maxDistance","escStatus.index","escStatus.rpm1","escStatus.rpm2","escStatus.rpm3","escStatus.rpm4","escStatus.current1","escStatus.current2","escStatus.current3","escStatus.current4","escStatus.voltage1","escStatus.voltage2","escStatus.voltage3","escStatus.voltage4","estimatorStatus.goodAttitudeEsimate","estimatorStatus.goodHorizVelEstimate","estimatorStatus.goodVertVelEstimate","estimatorStatus.goodHorizPosRelEstimate","estimatorStatus.goodHorizPosAbsEstimate","estimatorStatus.goodVertPosAbsEstimate","estimatorStatus.goodVertPosAGLEstimate","estimatorStatus.goodConstPosModeEstimate","estimatorStatus.goodPredHorizPosRelEstimate","estimatorStatus.goodPredHorizPosAbsEstimate","estimatorStatus.gpsGlitch","estimatorStatus.accelError","estimatorStatus.velRatio","estimatorStatus.horizPosRatio","estimatorStatus.vertPosRatio","estimatorStatus.magRatio","estimatorStatus.haglRatio","estimatorStatus.tasRatio","estimatorStatus.horizPosAccuracy","estimatorStatus.vertPosAccuracy","gps.lat","gps.lon","gps.mgrs","gps.hdop","gps.vdop","gps.courseOverGround","gps.lock","gps.count","gps2.lat","gps2.lon","gps2.mgrs","gps2.hdop","gps2.vdop","gps2.courseOverGround","gps2.lock","gps2.count","hygrometer.temperature","hygrometer.humidity","hygrometer.hygrometerid","localPosition.x","localPosition.y","localPosition.z","localPosition.vx","localPosition.vy","localPosition.vz","localPositionSetpoint.x","localPositionSetpoint.y","localPositionSetpoint.z","localPositionSetpoint.vx","localPositionSetpoint.vy","localPositionSetpoint.vz","setpoint.roll","setpoint.pitch","setpoint.yaw","setpoint.rollRate","setpoint.pitchRate","setpoint.yawRate","temperature.temperature1","temperature.temperature2","temperature.temperature3","terrain.blocksPending","terrain.blocksLoaded","vibration.xAxis","vibration.yAxis","vibration.zAxis","vibration.clipCount1","vibration.clipCount2","vibration.clipCount3","wind.direction","wind.speed","wind.verticalSpeed","min","log_current","watts"
"high_current",1282,"47:40.6",10.8,-4.6,47,0,0,0,0.2,0,0,0.2,-18.5,0,0,-5.643,0,0,13985.5,"0:18:30","42.6",0,"--.--","103","67.8",68,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.87,21.79,3272,"--.--","--.--","--.--","--:--:--",1,323.93,"11:47:40","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889295,-124.6036791,"10UCU 81276 60772",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.27,"--.--",0,0,0.5,0.9,0.7,0,0,0,"--.--","--.--","--.--",21.3666666666667,1.35774432518038,324.0173
"high_current",1283,"47:41.6",11.6,-3.1,37,0,0,0,0.3,0,0,0.2,-17.6,0,0,-5.372,0,0,13985.5,"0:18:31","42.9",0,"--.--","104","68",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.89,21.54,3278,"--.--","--.--","--.--","--:--:--",1,320.67,"11:47:41","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889316,-124.6036799,"10UCU 81276 60772",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.25,"--.--",0,0,0.6,1.1,0.8,0,0,0,"--.--","--.--","--.--",21.3833333333333,1.35295391171009,320.7306
"high_current",1284,"47:42.6",11.5,1.5,28,0,0,0,0.3,0,0,0.2,-16.8,0,0,-5.143,0,0,13985.5,"0:18:32","43",0,"--.--","104","68.1",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.89,21.1,3284,"--.--","--.--","--.--","--:--:--",1,314.12,"11:47:42","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889317,-124.6036802,"10UCU 81276 60772",0.7,1.4,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.25,"--.--",0,0,0.5,1.2,0.7,0,0,0,"--.--","--.--","--.--",21.4,1.34439227368511,314.179
"high_current",1285,"47:43.6",11.3,-2.9,20,0,0,0,0.4,0,0,0.1,-16.2,0,0,-4.947,0,0,14077,"0:18:33","43.4",0,"--.--","105","68.3",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.88,21.63,3290,"--.--","--.--","--.--","--:--:--",1,321.88,"11:47:43","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.388934,-124.6036808,"10UCU 81276 60772",0.7,1.5,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.22,"--.--",0,0,0.3,0.8,0.6,0,0,0,"--.--","--.--","--.--",21.4166666666667,1.35468455395473,321.8544
"high_current",1286,"47:44.6",12.2,0.2,19,0,0,0,0.3,0,0,0.2,-15.7,0,0,-4.782,0,0,14077,"0:18:34","43.8",0,"--.--","105","68.7",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.82,23.08,3296,"--.--","--.--","--.--","--:--:--",1,341.98,"11:47:44","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889346,-124.6036824,"10UCU 81276 60772",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.25,"--.--",0,0,0.7,0.7,0.8,0,0,0,"--.--","--.--","--.--",21.4333333333333,1.38165648258579,342.0456
"high_current",1287,"47:45.6",11.8,1.2,19,0,0,0,0.3,0,0,0.2,-15,0,0,-4.576,0,0,14077,"0:18:35","44.1",0,"--.--","105","69",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.82,22.2,3302,"--.--","--.--","--.--","--:--:--",1,328.94,"11:47:45","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889348,-124.6036834,"10UCU 81276 60772",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.29,"--.--",0,0,0.7,0.8,0.8,0,0,0,"--.--","--.--","--.--",21.45,1.3654879848909,329.004
"high_current",1288,"47:46.6",11.9,-0.8,18,0,0,0,0.3,0,0,0.2,-14.2,0,0,-4.351,0,0,14077,"0:18:36","44.6",0,"--.--","106","69.5",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.85,21.84,3308,"--.--","--.--","--.--","--:--:--",1,324.32,"11:47:46","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889359,-124.6036854,"10UCU 81276 60772",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.29,"--.--",0,0,0.7,0.8,0.8,0,0,0,"--.--","--.--","--.--",21.4666666666667,1.35869609957381,324.324
"high_current",1289,"47:47.6",12.5,-1.4,15,0,0,0,0.3,0,0,0.3,-13.3,0,0,-4.07,0,0,14077,"0:18:37","45.4",0,"--.--","108","70",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.81,22.88,3314,"--.--","--.--","--.--","--:--:--",1,338.9,"11:47:47","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889411,-124.6036864,"10UCU 81275 60773",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.2,48.29,"--.--",0,0,0.6,0.6,0.9,0,0,0,"--.--","--.--","--.--",21.4833333333333,1.37803432245733,338.8528
"high_current",1290,"47:48.6",13,-3,8,0,0,0,0.2,0,0,0.3,-12.3,0,0,-3.758,0,0,14122.2,"0:18:38","87",0,"--.--","94","113",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,15.01,14.82,3320,"--.--","--.--","--.--","--:--:--",1,222.49,"11:47:48","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889442,-124.6036874,"10UCU 81275 60773",0.7,2.4,0,0,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.34,"--.--",0,0,0.8,0.9,0.9,0,0,0,"--.--","--.--","--.--",21.5,1.19920647916166,222.4482
"high_current",1291,"47:49.6",19.3,-15.2,353,0,0,0,0.3,0,0,0.2,-11.5,0,0,-3.505,0,0,14166.1,"0:18:39","47.3",0,"--.--","111","71.3",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.63,43.12,3327,"--.--","--.--","--.--","--:--:--",1,630.85,"11:47:49","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889494,-124.6036903,"10UCU 81275 60774",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.34,"--.--",0,0,1.5,1,1.2,0,0,0,"--.--","--.--","--.--",21.5166666666667,1.64463550376815,630.8456
"high_current",1292,"47:50.6",24.5,-13.1,323,0,0,0,0.1,0,0,0.2,-10.9,0,0,-3.321,0,0,14166.1,"0:18:40","48.8",0,"--.--","112","72.7",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,13.72,60.39,3342,"--.--","--.--","--.--","--:--:--",1,828.37,"11:47:50","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889528,-124.603695,"10UCU 81275 60774",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.34,"--.--",0,0,1.1,0.7,0.8,0,0,0,"--.--","--.--","--.--",21.5333333333333,1.7880976333803,828.5508
"high_current",1293,"47:51.6",7.2,14.6,282,0,0,0,0.3,0,0,0.3,-10.2,0,0,-3.103,0,0,14166.1,"0:18:41","50.8",0,"--.--","115","74",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,13.54,70.31,3360,"--.--","--.--","--.--","--:--:--",1,951.65,"11:47:51","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889618,-124.6036978,"10UCU 81275 60775",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.17,48.36,"--.--",0,0,1.5,1.1,1.1,0,0,0,"--.--","--.--","--.--",21.55,1.85315043644784,951.9974
"high_current",1294,"47:52.6",-6.3,16.1,283,0,0,0,0.2,0,0,0.4,-9.6,0,0,-2.926,0,0,14172.9,"0:18:42","52",0,"--.--","116","75",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,13.85,47.79,3378,"--.--","--.--","--.--","--:--:--",1,661.8,"11:47:52","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889627,-124.6036994,"10UCU 81275 60775",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.18,48.36,"--.--",0,0,0.9,0.7,1,0,0,0,"--.--","--.--","--.--",21.5666666666667,1.68833081811227,661.8915
"high_current",1295,"47:53.6",-11.7,13.8,267,0,0,0,0.5,0,0,0.4,-8.4,0,0,-2.582,0,0,14172.9,"0:18:43","52.5",0,"--.--","117","75.3",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.08,46.81,3391,"--.--","--.--","--.--","--:--:--",1,659.18,"11:47:53","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889683,-124.603701,"10UCU 81274 60776",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.2,48.38,"--.--",0,0,0.9,1.1,1.5,0,0,0,"--.--","--.--","--.--",21.5833333333333,1.67951874369579,659.0848
"high_current",1296,"47:54.6",-9.6,19.5,276,0,0,0,0.2,0,0,0.4,-7.2,0,0,-2.193,0,0,14216.2,"0:18:44","87",0,"--.--","94","113",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.36,32.09,3404,"--.--","--.--","--.--","--:--:--",1,460.81,"11:47:54","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889683,-124.603701,"10UCU 81274 60776",0.7,3.4,0,0,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.22,48.42,"--.--",0,0,1,0.7,1.5,0,0,0,"--.--","--.--","--.--",21.6,1.51969676715985,460.8124
"high_current",1297,"47:55.6",-11.8,15.3,265,0,0,0,0.4,0,0,0.3,-6,0,0,-1.827,0,0,14259.7,"0:18:45","53.5",0,"--.--","117","76.3",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.19,53.97,3415,"--.--","--.--","--.--","--:--:--",1,765.73,"11:47:55","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889701,-124.6037043,"10UCU 81274 60776",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.24,48.42,"--.--",0,0,0.8,1.1,1.2,0,0,0,"--.--","--.--","--.--",21.6166666666667,1.74012573696573,765.8343
"high_current",1298,"47:56.6",-11,17.8,261,0,0,0,0.3,0,0,0.4,-4.8,0,0,-1.466,0,0,14259.7,"0:18:46","54.1",0,"--.--","118","72.8",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,13.99,49.82,3429,"--.--","--.--","--.--","--:--:--",1,696.93,"11:47:56","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889726,-124.6037051,"10UCU 81274 60776",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.24,48.43,"--.--",0,0,1.1,0.9,1.4,0,0,0,"--.--","--.--","--.--",21.6333333333333,1.70603466071435,696.9818
"high_current",1299,"47:57.6",-13.8,18.7,256,0,0,0,0.5,0,0,0.4,-3.2,0,0,-1,0,0,14259.7,"0:18:47","55.2",0,"--.--","119","73.7",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.06,45.12,3441,"--.--","--.--","--.--","--:--:--",1,634.48,"11:47:57","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889762,-124.6037073,"10UCU 81274 60777",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.27,48.43,"--.--",0,0,0.9,0.6,0.8,0,0,0,"--.--","--.--","--.--",21.65,1.66388929862266,634.3872
"high_current",1300,"47:58.6",-12.7,21.9,260,0,0,0,0.3,0,0,0.4,-2.1,0,0,-0.638,0,0,14259.7,"0:18:48","55.3",0,"--.--","119","73.8",69,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.22,30.32,3453,"--.--","--.--","--.--","--:--:--",1,431.3,"11:47:58","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889761,-124.6037078,"10UCU 81274 60777",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.27,48.45,"--.--",0,0,0.8,0.6,0.9,0,0,0,"--.--","--.--","--.--",21.6666666666667,1.49582175338591,431.1504
"high_current",1301,"47:59.6",-12.7,18.2,257,0,0,0,0.4,0,0,0.3,-1.2,0,0,-0.361,0,0,14259.7,"0:18:49","55.6",0,"--.--","120","74",70,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.56,25.99,3461,"--.--","--.--","--.--","--:--:--",1,378.36,"11:47:59","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889786,-124.6037074,"10UCU 81274 60777",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.33,48.51,"--.--",0,0,0.5,0.6,0.6,0,0,0,"--.--","--.--","--.--",21.6833333333333,1.43120288455652,378.4144
"high_current",1302,"48:00.6",-5.6,15.3,265,0,0,0,0.4,0,0,-0.1,-0.7,0,0,-0.225,0,0,14347.8,"0:18:50","56.1",0,"--.--","121","74.3",52,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.67,24.13,3468,"--.--","--.--","--.--","--:--:--",1,353.91,"11:48:00","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889815,-124.6037072,"10UCU 81274 60777",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.35,48.51,"--.--",0,0,1.3,1.1,1.1,0,0,0,"--.--","--.--","--.--",21.7,1.40019248859258,353.9871
"high_current",1303,"48:01.6",-16.5,14.4,247,0,0,0,0.5,0,0,-0.1,-1.3,0,0,-0.389,0,0,14347.8,"0:18:51","56",0,"--.--","120","74.3",51,"0000:00:00",12,0,0,0,40,0,0,0,0,0,0,14.6,2.32,3475,"--.--","--.--","--.--","--:--:--",1,33.87,"11:48:01","9/22/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","10.56","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",48.3889792,-124.6037087,"10UCU 81274 60777",0.7,1.3,0,3,24,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"6.5","-87","48.7","0.3","-0.4","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",100.36,48.52,"--.--",0,0,0.3,0.3,0.5,0,0,0,"--.--","--.--","--.--",21.7166666666667,0.521138083704036,33.872
